scope,unit_id,MAE_q100_minus_q95,PSNR_q100_minus_q95,SSIM_q100_minus_q95
whole_image,15acee7728e6530dfa2bd01521c7148d,-1.208373287671233,15.550245226143957,0.024216238981946914
whole_image,18ca65f3991cd9e0339abe5d0dcdfc71,-0.2443883089598012,6.436746641667504,0.003929045798780839
whole_image,18e91ea53a6b6829c70ae2d762605c21,-0.9847457320601852,14.152015333920126,0.02749360215325347
whole_image,18ee5156937f823acee35e15110c6521,-0.9275808299506128,13.563398880729771,0.021284166876403665
whole_image,191af4a0c5c47c05b06b88f7d6ec671d,-1.0834263992590079,14.651007659367245,0.023945489309220913
whole_image,1d8f4d5daf11f2b01695b71a862aa813,-1.1998086270114874,15.108003011779346,0.026095738003473645
whole_image,21cc15968368582b548bdc50f24d1ce5,-1.128232150607639,15.57172515688756,0.028851127316234626
whole_image,2a3cc19a099f06f80007cceb75d43bf0,-1.2463561141896051,15.315807011651977,0.02312786132091771
whole_image,2d6d1b01427ec2acbdbc2149559585fa,-0.8568101252589763,12.600750691277966,0.017039505660908727
whole_image,2fa7906cc0d122c8ef0a654409b5e1d2,-0.10637854228182414,4.071529882356607,0.0015678167692259048
whole_image,324c908cb345ed14be7a468a56f1ceba,-1.031529857494213,14.284063124687911,0.029226031340418457
whole_image,3a59363995006fd88ee83584b1e3f6e7,-1.1152521696654745,14.591206213924124,0.025448968790655724
whole_image,3fd3aa2d64f365c666ce7de3d5352226,-1.0028126487073776,14.570200978587188,0.02210963521620568
whole_image,45fad4fe08460cf9aec10986ba13c582,-0.11019346449110243,4.333070815316773,0.0014948266747299988
whole_image,472b196c9371aa9d6e9d23ccf82936c2,-1.201339717845742,15.120445602844882,0.026357190885108683
whole_image,498ac0c4815a890629cf509446a47238,-0.11849127875434029,4.405837827161683,0.0016657591928920246
whole_image,4b001bab36d94f73c1ead3ab74690dbc,-0.6552798473997502,11.128584944094769,0.015211976609944444
whole_image,513203e29fe43941076e37a945e58c36,-0.4610569480440416,8.595136697395688,0.00715778215703311
whole_image,5156d69e540648eb952371ec5c80bc81,-0.9777613451204437,13.763440176562291,0.020964046844448303
whole_image,5e7edf8a5f636b67a2a854b284360cfa,-0.11822404035433072,4.327721271013495,0.0016382400174168588
whole_image,61e0b38cea96d57adb044ac496e556ff,-1.2555361476894753,15.284479674631946,0.026838481624532062
whole_image,63236a382e8f97864ea5af5d1c7a5d5a,-0.527018180515412,9.822347933158952,0.010653056318245535
whole_image,6d80520d7518642b92a089b028407104,-0.9516841796875001,13.456900885526252,0.02492550825329598
whole_image,781337185d4b99902d0ebfd2867feab8,-0.8240305961029426,12.782358985669482,0.01769561181438939
whole_image,7978725e43f1b301551e0fdbc32faef5,-0.11666564140419948,4.3217155682698305,0.0015644760108076694
whole_image,7ac7db2d39f2342de386188e72cd0a72,-1.1063607151363233,14.818776234066874,0.024368720626225193
whole_image,7b87ff45f630da27a103b7e587bc6fd1,-0.15341875288221574,5.046571216530211,0.0022699052480267268
whole_image,7c42de6dd248ce53880debab2567b521,-1.1045395802250695,14.547344135814974,0.0216833386016263
whole_image,862f0aaa5644a8a01e86ff585005a259,-1.1467597113715278,15.224123801246499,0.031664159772149536
whole_image,8b09d4ec88d8372bded8547543dbbf24,-1.1900915376758072,15.104607265949902,0.026697949585069214
whole_image,8d6a0dcadf3c7322e146e729f4ac4ebf,-0.9398447629516884,13.275376270865216,0.025821151154400757
whole_image,90294c2e98cf161d97c32633e5a67ab1,-1.002205328507445,13.95828002661078,0.023321886319673024
whole_image,9378e938afe891b372d0d7a1924c7aa5,-0.09966797298855251,4.333129202192083,0.0013450479797035841
whole_image,93cb971f3c5504f1362de4367f9199d1,-0.4721546180450503,8.698870521512383,0.0077002302650399646
whole_image,9c9f556eea533f066368e0f4a452bee7,-1.1934138807998749,14.975020027488505,0.025084746701173555
whole_image,a330d6606525415c5e462b9e13ca8452,-0.95254046142642,13.775383468925106,0.022173025758029485
whole_image,aea448a9f33bf9919de6c74e0aa488e7,-0.9133333144618897,13.555612506296555,0.021872487383455375
whole_image,afb6230703512afc370f236e8fe98806,-0.11103502809219161,4.3971056343289305,0.0014739809238651924
whole_image,b0bef1b57611726c4b0c636264fe5061,-1.2602787994232774,15.308594435286416,0.029219499212451594
whole_image,b1f71b5ef16dce633e4033237b761cdf,-0.8956650390625,12.953175335766986,0.022561106980224843
whole_image,b3f4af84fa71fe204eb105ce430deef3,-0.6629943502824859,11.05468125211523,0.015282500552860068
whole_image,b770403a1d0ab861f1944f8b896afcae,-1.1459126826687827,14.740422025688744,0.025642085471761833
whole_image,b8322e1a06179954c5b5f5ed05083c05,-1.1754187102633968,14.982562669614254,0.026570248765551696
whole_image,ba683c0053ad11332810ecc509b6c17b,-0.20933776779617166,5.621955123009954,0.0029924821997573403
whole_image,bd24133a5c72fdd62ad820445627b718,-0.11637506450286875,4.276121586694188,0.0016020563953672573
whole_image,c26185210303f6c638a4ac60e635df21,-0.8786328124999999,13.004115751987683,0.022344128019765264
whole_image,c2c54eed2dd73e20ef0e5af5a4aa1feb,-1.0744480889458463,14.364993113267204,0.02568288226511284
whole_image,c9e29220b5d0f9cfdb250f0872648a89,-0.20907851439101438,5.721364362448959,0.0029962387390265466
whole_image,cb8fd53c4498aa62dd48c184beb050bd,-0.760718074845679,12.105290820059636,0.01894499834166996
whole_image,cdfac35a0800774db5fe8a6354df64ef,-0.12424668840223098,4.4165121157887555,0.001696464508153972
whole_image,d2e80d6cae14b72a824f1ac625d23472,-1.032094,14.016458062747638,0.02326864159058606
whole_image,dcb081bb5e1dac41000e96fc37c8c322,-0.4295360391883489,8.341581437861478,0.006440893029343586
whole_image,de15c0fca6c7441dd089122ad074a7f3,-1.3127308786651235,15.80375343820306,0.03136285057856336
whole_image,df5aa1123fb533c8865b8eaf0bb9c5c8,-0.2572656240325916,6.72550072762521,0.004048651810762416
whole_image,e2de831b92a2dc7237d2b1885ee4bb9c,-0.9114610256206344,13.106501683091338,0.024248132408386636
whole_image,e4dec9c7cb04e431f5c3b41430030184,-1.0157874950450592,13.703965318657694,0.021060532980945568
whole_image,e99ba43b91cf30a1df2c4c4adfe7c3b1,-0.2105631015704154,5.645283991273445,0.0029323363120022927
whole_image,f42000d2ffb02c74c696fba7678c51a6,-1.1004952136381174,15.61412581665516,0.027338796536739762
whole_image,f52ec4da5edc58fc2f93c00316c38fe7,-1.0407814207650274,14.5929665142111,0.02014769146685058
whole_image,fd80612e19d0c248b8477125cba4a350,-1.2466392988040123,15.740211823685833,0.029028481102102544
whole_image,ff612a13f0bf475515259b986735c4e4,-0.8312485207314954,12.854491025977993,0.018521432515009595
